,acousticness,analysis_url,count,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,time_signature,track_href,type,uri,valence
8792,0.00522,https://api.spotify.com/v1/audio-analysis/3Q3myFA7q4Op95DOpHplaY,7,0.745,212027,0.593,True,3Q3myFA7q4Op95DOpHplaY,5.25e-06,8,0.123,-6.35,1,do re mi,78,2017-04-21,0.0526,111.002,3,https://api.spotify.com/v1/tracks/3Q3myFA7q4Op95DOpHplaY,audio_features,spotify:track:3Q3myFA7q4Op95DOpHplaY,0.17
8793,0.0796,https://api.spotify.com/v1/audio-analysis/22L7bfCiAkJo5xGSQgmiIO,7,0.541,299613,0.803,True,22L7bfCiAkJo5xGSQgmiIO,1.71e-05,1,0.176,-3.284,1,All Of The Lights,74,2010-11-22,0.0738,142.135,4,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,audio_features,spotify:track:22L7bfCiAkJo5xGSQgmiIO,0.221
8798,0.173,https://api.spotify.com/v1/audio-analysis/5WoaF1B5XIEnWfmb5NZikf,5,0.674,259333,0.506,True,5WoaF1B5XIEnWfmb5NZikf,0.0,6,0.0866,-10.532,1,Sky Walker (feat. Travis Scott),76,2017-12-01,0.0434,145.965,4,https://api.spotify.com/v1/tracks/5WoaF1B5XIEnWfmb5NZikf,audio_features,spotify:track:5WoaF1B5XIEnWfmb5NZikf,0.183
8799,0.555,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,25,0.56,173800,0.68,False,0d2iYfpKoM0QCKvcLCkBao,0.0,6,0.116,-7.648,0,Eastside (with Halsey & Khalid),82,2018-07-12,0.321,89.391,4,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,audio_features,spotify:track:0d2iYfpKoM0QCKvcLCkBao,0.319
8800,0.0476,https://api.spotify.com/v1/audio-analysis/21RzyxY3EFaxVy6K4RqaU9,22,0.752,163216,0.764,False,21RzyxY3EFaxVy6K4RqaU9,9.44e-05,1,0.0543,-4.399,1,Body,77,2017-10-27,0.038,121.958,4,https://api.spotify.com/v1/tracks/21RzyxY3EFaxVy6K4RqaU9,audio_features,spotify:track:21RzyxY3EFaxVy6K4RqaU9,0.582
8801,0.0969,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,34,0.574,182623,0.758,True,5JEx7HbmvHQQswJCsoo9rA,0.0,1,0.395,-5.029,0,Close To Me (with Diplo) (feat. Swae Lee),79,2018-10-24,0.0621,144.111,4,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.492
8802,0.298,https://api.spotify.com/v1/audio-analysis/07Oz5StQ7GRoygNLaXs2pd,30,0.668,159011,0.892,False,07Oz5StQ7GRoygNLaXs2pd,0.0,5,0.735,-3.001,0,Good as Hell (feat. Ariana Grande) - Remix,83,2019-10-25,0.0645,95.927,4,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,audio_features,spotify:track:07Oz5StQ7GRoygNLaXs2pd,0.478
8803,0.0104,https://api.spotify.com/v1/audio-analysis/5N4erncE7kuUccm7zEmwzk,42,0.588,238173,0.67,False,5N4erncE7kuUccm7zEmwzk,3.33e-06,0,0.338,-6.439,1,Electricity (with Dua Lipa),78,2018-09-06,0.0473,118.159,4,https://api.spotify.com/v1/tracks/5N4erncE7kuUccm7zEmwzk,audio_features,spotify:track:5N4erncE7kuUccm7zEmwzk,0.505
8804,0.579,https://api.spotify.com/v1/audio-analysis/4keoy2fqgwGnbWlm3ZVZFa,11,0.503,207030,0.741,False,4keoy2fqgwGnbWlm3ZVZFa,1.49e-06,4,0.0712,-5.128,1,Happy Now,77,2018-07-18,0.047,88.335,3,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,audio_features,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,0.458
8807,0.0372,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,11,0.697,186987,0.683,False,2BgEsaKNfHUdlh97KmvFyo,0.0,1,0.137,-2.881,0,2002,82,2018-04-27,0.117,96.133,4,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,audio_features,spotify:track:2BgEsaKNfHUdlh97KmvFyo,0.603
8808,0.0337,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,14,0.663,174800,0.708,False,5Gu0PDLN4YJeW75PpBSg9p,0.0,8,0.0841,-4.154,1,"Let Me Go (with Alesso, Florida Georgia Line & watt)",80,2017-09-08,0.0473,103.073,4,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,audio_features,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,0.742
8810,0.124,https://api.spotify.com/v1/audio-analysis/6jA8HL9i4QGzsj6fjoxp8Y,12,0.611,221904,0.644,False,6jA8HL9i4QGzsj6fjoxp8Y,0.0,6,0.124,-7.607,0,There for You,73,2017-05-26,0.0553,105.969,4,https://api.spotify.com/v1/tracks/6jA8HL9i4QGzsj6fjoxp8Y,audio_features,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,0.13
8811,0.171,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,24,0.753,184732,0.657,False,09IStsImFySgyp0pIQdqAc,0.0,7,0.112,-3.061,1,The Middle,82,2018-01-23,0.0449,107.01,4,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,audio_features,spotify:track:09IStsImFySgyp0pIQdqAc,0.437
8817,0.0357,https://api.spotify.com/v1/audio-analysis/3NuK5xMlSlB6K2Qp16zf3h,7,0.74,222707,0.622,False,3NuK5xMlSlB6K2Qp16zf3h,4.85e-05,11,0.356,-4.608,0,Solo (feat. Demi Lovato),72,2018-11-30,0.0446,104.966,4,https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h,audio_features,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,0.556
8818,0.175,https://api.spotify.com/v1/audio-analysis/5s7xgzXtmY4gMjeSlgisjy,6,0.68,229813,0.942,False,5s7xgzXtmY4gMjeSlgisjy,0.0013,9,0.117,-4.21,1,Easy Love,67,2018-09-28,0.0628,123.99,4,https://api.spotify.com/v1/tracks/5s7xgzXtmY4gMjeSlgisjy,audio_features,spotify:track:5s7xgzXtmY4gMjeSlgisjy,0.65
8819,0.0191,https://api.spotify.com/v1/audio-analysis/16Of7eeW44kt0a1M0nitHM,6,0.668,215693,0.857,False,16Of7eeW44kt0a1M0nitHM,6.71e-06,7,0.0385,-2.944,0,You Make Me Feel... (feat. Sabi),68,2011-08-29,0.0535,131.959,4,https://api.spotify.com/v1/tracks/16Of7eeW44kt0a1M0nitHM,audio_features,spotify:track:16Of7eeW44kt0a1M0nitHM,0.748
8824,0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,34,0.801,163253,0.795,False,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,Feel It Still,80,2017-06-16,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754
8825,0.0495,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,19,0.612,240400,0.807,False,2QjOHCTQ1Jl3zawyYOpxh6,0.0177,10,0.101,-2.81,1,Sweater Weather,81,2013-04-19,0.0336,124.053,4,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,audio_features,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,0.398
8826,0.0549,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr,10,0.564,204013,0.714,False,37f4ITSlgPX81ad2EvmVQr,0.0,7,0.155,-4.987,1,Fight Song,79,2016-01-01,0.129,175.924,4,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,audio_features,spotify:track:37f4ITSlgPX81ad2EvmVQr,0.33
8827,0.00847,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,13,0.56,218013,0.936,False,0GO8y8jQk1PkHzS31d699N,0.0,3,0.161,-5.835,1,Tongue Tied,81,2011-09-02,0.0439,112.96,4,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,audio_features,spotify:track:0GO8y8jQk1PkHzS31d699N,0.371
8829,0.2,https://api.spotify.com/v1/audio-analysis/61LtVmmkGr8P9I2tSPvdpf,7,0.846,237480,0.438,True,61LtVmmkGr8P9I2tSPvdpf,9.43e-05,11,0.0939,-4.981,1,Teach Me How to Dougie,64,2011-07-12,0.141,85.013,4,https://api.spotify.com/v1/tracks/61LtVmmkGr8P9I2tSPvdpf,audio_features,spotify:track:61LtVmmkGr8P9I2tSPvdpf,0.512
8833,0.0135,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,15,0.898,226240,0.271,False,62LJFaYihsdVrrkgUOJC05,0.00138,7,0.0461,-12.238,1,Kiss,73,1986-03-31,0.091,111.485,4,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,audio_features,spotify:track:62LJFaYihsdVrrkgUOJC05,0.742
8834,0.00381,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,9,0.8,204665,0.578,True,0QIjsbm2fh1cJ45XO9eGqq,0.0,4,0.359,-5.144,0,Wake Up in the Sky,77,2018-09-14,0.0485,143.01,4,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,audio_features,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,0.367
8837,0.0515,https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA,9,0.861,228654,0.637,True,7l3E7lcozEodtVsSTCkcaA,3.35e-06,8,0.0967,-5.692,0,ZEZE (feat. Travis Scott & Offset),34,2018-10-12,0.24,98.044,4,https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA,audio_features,spotify:track:7l3E7lcozEodtVsSTCkcaA,0.474
8841,0.00281,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,12,0.63,195519,0.694,False,04ZTP5KsCypmtCmQg5tH9R,0.0,11,0.0719,-6.257,0,I'm a Mess,79,2018-06-22,0.0253,97.005,4,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,audio_features,spotify:track:04ZTP5KsCypmtCmQg5tH9R,0.216
8842,0.192,https://api.spotify.com/v1/audio-analysis/20MuVazoNMv6xjKPnRFOxG,7,0.741,231964,0.645,True,20MuVazoNMv6xjKPnRFOxG,0.0,11,0.163,-5.116,0,WAKE UP,77,2018-08-03,0.0963,149.07,4,https://api.spotify.com/v1/tracks/20MuVazoNMv6xjKPnRFOxG,audio_features,spotify:track:20MuVazoNMv6xjKPnRFOxG,0.488
8843,0.142,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,8,0.794,291893,0.632,True,6fujklziTHa8uoM5OQSfIo,0.0,0,0.128,-6.163,1,Black Beatles,75,2016-08-12,0.0649,145.926,4,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,0.355
8845,0.37,https://api.spotify.com/v1/audio-analysis/0rHVd8h0cFwgLgPFem6S60,6,0.916,196000,0.804,True,0rHVd8h0cFwgLgPFem6S60,1.18e-05,0,0.0812,-3.406,1,Girls Like (feat. Zara Larsson),66,2016-02-26,0.049,120.028,4,https://api.spotify.com/v1/tracks/0rHVd8h0cFwgLgPFem6S60,audio_features,spotify:track:0rHVd8h0cFwgLgPFem6S60,0.538
8857,0.148,https://api.spotify.com/v1/audio-analysis/3iJeF2izF1QcpCgUc97BLl,5,0.437,203733,0.774,False,3iJeF2izF1QcpCgUc97BLl,0.0,8,0.133,-4.918,1,Hate Me - R3HAB Remix,65,2019-08-16,0.0554,123.125,4,https://api.spotify.com/v1/tracks/3iJeF2izF1QcpCgUc97BLl,audio_features,spotify:track:3iJeF2izF1QcpCgUc97BLl,0.329
8890,0.00828,https://api.spotify.com/v1/audio-analysis/31OqWK8Lc6GnUbnLG3GqPX,9,0.691,158095,0.924,False,31OqWK8Lc6GnUbnLG3GqPX,3.8e-06,0,0.402,-3.839,1,Happier - Breathe Carolina Remix,63,2018-10-19,0.0577,125.983,4,https://api.spotify.com/v1/tracks/31OqWK8Lc6GnUbnLG3GqPX,audio_features,spotify:track:31OqWK8Lc6GnUbnLG3GqPX,0.34
8894,0.483,https://api.spotify.com/v1/audio-analysis/4bw3ZyWA1ui0Adu285NWDl,5,0.639,248906,0.71,True,4bw3ZyWA1ui0Adu285NWDl,2.22e-06,6,0.219,-3.358,1,Without Me - ILLENIUM Remix,64,2018-11-30,0.0479,136.004,4,https://api.spotify.com/v1/tracks/4bw3ZyWA1ui0Adu285NWDl,audio_features,spotify:track:4bw3ZyWA1ui0Adu285NWDl,0.373
8901,0.519,https://api.spotify.com/v1/audio-analysis/1FaMsrYFdk914HDLQar1tz,5,0.713,157172,0.638,False,1FaMsrYFdk914HDLQar1tz,0.0,1,0.184,-4.666,1,Someone You Loved - Madism Radio Mix,65,2019-02-15,0.0424,119.842,4,https://api.spotify.com/v1/tracks/1FaMsrYFdk914HDLQar1tz,audio_features,spotify:track:1FaMsrYFdk914HDLQar1tz,0.365
8902,0.479,https://api.spotify.com/v1/audio-analysis/02itaCXOdC54J0ISjqqFAp,24,0.733,147840,0.859,False,02itaCXOdC54J0ISjqqFAp,0.0645,9,0.105,-5.03,0,All Around The World (La La La),80,2019-04-05,0.033,124.948,4,https://api.spotify.com/v1/tracks/02itaCXOdC54J0ISjqqFAp,audio_features,spotify:track:02itaCXOdC54J0ISjqqFAp,0.52
8909,0.495,https://api.spotify.com/v1/audio-analysis/0P6AWOA4LG1XOctzaVu5tt,9,0.775,171806,0.573,False,0P6AWOA4LG1XOctzaVu5tt,0.0,11,0.126,-4.933,1,The Weekend - Funk Wav Remix,78,2017-12-15,0.0585,101.925,4,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,audio_features,spotify:track:0P6AWOA4LG1XOctzaVu5tt,0.667
8916,0.241,https://api.spotify.com/v1/audio-analysis/4raMIjIjMc8JohHth7l9lG,5,0.79,212280,0.746,False,4raMIjIjMc8JohHth7l9lG,0.0,9,0.316,-5.96,1,Bruises - Steve Void Remix,75,2019-09-27,0.0502,124.971,4,https://api.spotify.com/v1/tracks/4raMIjIjMc8JohHth7l9lG,audio_features,spotify:track:4raMIjIjMc8JohHth7l9lG,0.538
8928,0.284,https://api.spotify.com/v1/audio-analysis/7JGjgJOUPjyc35carv8hoh,7,0.822,188416,0.466,False,7JGjgJOUPjyc35carv8hoh,0.00506,2,0.152,-8.432,1,Um Pôr do Sol Na Praia,62,2019-07-19,0.0407,141.975,4,https://api.spotify.com/v1/tracks/7JGjgJOUPjyc35carv8hoh,audio_features,spotify:track:7JGjgJOUPjyc35carv8hoh,0.595
8929,0.451,https://api.spotify.com/v1/audio-analysis/0R17DVcbWdNkZRv09VWCIB,5,0.658,200000,0.783,False,0R17DVcbWdNkZRv09VWCIB,0.0,10,0.336,-3.502,1,Meu mel,67,2019-12-13,0.0859,149.718,4,https://api.spotify.com/v1/tracks/0R17DVcbWdNkZRv09VWCIB,audio_features,spotify:track:0R17DVcbWdNkZRv09VWCIB,0.606
8932,0.236,https://api.spotify.com/v1/audio-analysis/7zDQIADTXZL6XcXFGINjOf,5,0.62,307061,0.725,False,7zDQIADTXZL6XcXFGINjOf,9.02e-06,0,0.131,-6.87,0,Serei Luz,59,2018-12-07,0.0601,169.982,4,https://api.spotify.com/v1/tracks/7zDQIADTXZL6XcXFGINjOf,audio_features,spotify:track:7zDQIADTXZL6XcXFGINjOf,0.631
8946,0.766,https://api.spotify.com/v1/audio-analysis/4FffvdmLjA0xfqsmUJPKBh,5,0.544,201370,0.505,False,4FffvdmLjA0xfqsmUJPKBh,0.0,4,0.128,-8.402,1,Transmissão De Pensamento,63,2018-06-08,0.024,89.895,4,https://api.spotify.com/v1/tracks/4FffvdmLjA0xfqsmUJPKBh,audio_features,spotify:track:4FffvdmLjA0xfqsmUJPKBh,0.474
8975,0.861,https://api.spotify.com/v1/audio-analysis/2GvbK34eLArbttr0bXRu4l,5,0.684,208219,0.341,False,2GvbK34eLArbttr0bXRu4l,0.0,6,0.14,-8.829,0,Céu Azul,62,2018-01-19,0.0332,120.109,4,https://api.spotify.com/v1/tracks/2GvbK34eLArbttr0bXRu4l,audio_features,spotify:track:2GvbK34eLArbttr0bXRu4l,0.427
8979,0.381,https://api.spotify.com/v1/audio-analysis/74n5d5M21JnC4WJ6gdkggK,20,0.614,141935,0.782,False,74n5d5M21JnC4WJ6gdkggK,0.0,2,0.399,-4.603,1,Propaganda - Ao Vivo,68,2018-02-23,0.0605,167.95,4,https://api.spotify.com/v1/tracks/74n5d5M21JnC4WJ6gdkggK,audio_features,spotify:track:74n5d5M21JnC4WJ6gdkggK,0.77
8980,0.362,https://api.spotify.com/v1/audio-analysis/1T7aSWZQIorPMzRT8jTMXc,12,0.603,159780,0.804,False,1T7aSWZQIorPMzRT8jTMXc,0.0,0,0.743,-4.253,1,Bebi Liguei - Ao Vivo,2,2018-12-16,0.198,153.883,4,https://api.spotify.com/v1/tracks/1T7aSWZQIorPMzRT8jTMXc,audio_features,spotify:track:1T7aSWZQIorPMzRT8jTMXc,0.682
8981,0.0201,https://api.spotify.com/v1/audio-analysis/2X8sssaxS5GReg6945B6RW,22,0.681,163851,0.94,False,2X8sssaxS5GReg6945B6RW,0.0,0,0.578,-1.77,1,Só Pra Castigar,63,2018-09-12,0.0386,124.015,4,https://api.spotify.com/v1/tracks/2X8sssaxS5GReg6945B6RW,audio_features,spotify:track:2X8sssaxS5GReg6945B6RW,0.648
8982,0.591,https://api.spotify.com/v1/audio-analysis/0PaAB17axL9hn88mHiw8g0,10,0.741,196613,0.794,False,0PaAB17axL9hn88mHiw8g0,0.0,3,0.236,-2.555,1,Não Fala Não pra Mim,60,2018-06-15,0.0402,157.987,4,https://api.spotify.com/v1/tracks/0PaAB17axL9hn88mHiw8g0,audio_features,spotify:track:0PaAB17axL9hn88mHiw8g0,0.765
8983,0.166,https://api.spotify.com/v1/audio-analysis/3o67Yt3Ua1qlSNV22zWUAn,8,0.699,178213,0.86,False,3o67Yt3Ua1qlSNV22zWUAn,0.0,9,0.353,-2.761,0,Traí Sim - Ao Vivo,2,2018-11-30,0.0769,137.85,4,https://api.spotify.com/v1/tracks/3o67Yt3Ua1qlSNV22zWUAn,audio_features,spotify:track:3o67Yt3Ua1qlSNV22zWUAn,0.638
8984,0.299,https://api.spotify.com/v1/audio-analysis/0kCqaybZgYcLYxzZymmBoc,8,0.69,184326,0.67,False,0kCqaybZgYcLYxzZymmBoc,0.0,9,0.749,-5.345,1,"Quem Pegou, Pegou - Ao Vivo",58,2018-08-20,0.0317,104.022,4,https://api.spotify.com/v1/tracks/0kCqaybZgYcLYxzZymmBoc,audio_features,spotify:track:0kCqaybZgYcLYxzZymmBoc,0.579
8985,0.498,https://api.spotify.com/v1/audio-analysis/5EKHbW7mXcAR4hCyS3YXjb,24,0.676,172767,0.844,False,5EKHbW7mXcAR4hCyS3YXjb,0.0,7,0.866,-3.396,1,Atrasadinha - Ao Vivo,67,2018-09-20,0.109,159.969,4,https://api.spotify.com/v1/tracks/5EKHbW7mXcAR4hCyS3YXjb,audio_features,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,0.716
8986,0.0437,https://api.spotify.com/v1/audio-analysis/2dmGj5Nf01FcR6N4HPzAbL,16,0.509,181847,0.811,False,2dmGj5Nf01FcR6N4HPzAbL,0.0,6,0.33,-5.604,0,Saudade Nível Hard,65,2018-06-15,0.127,167.922,4,https://api.spotify.com/v1/tracks/2dmGj5Nf01FcR6N4HPzAbL,audio_features,spotify:track:2dmGj5Nf01FcR6N4HPzAbL,0.716
8987,0.611,https://api.spotify.com/v1/audio-analysis/1IJH7QjV5V99eJBtKXqGXE,6,0.694,234961,0.869,False,1IJH7QjV5V99eJBtKXqGXE,0.0,3,0.535,-5.26,0,Largado Às Traças - Ao Vivo,4,2018-05-18,0.0857,121.996,4,https://api.spotify.com/v1/tracks/1IJH7QjV5V99eJBtKXqGXE,audio_features,spotify:track:1IJH7QjV5V99eJBtKXqGXE,0.786
8989,0.778,https://api.spotify.com/v1/audio-analysis/2qkNnJvQvhLiZ63X1L3eFz,15,0.398,182341,0.838,False,2qkNnJvQvhLiZ63X1L3eFz,0.0,8,0.189,-4.734,0,Notificação Preferida - Ao Vivo,3,2018-05-18,0.13,156.008,3,https://api.spotify.com/v1/tracks/2qkNnJvQvhLiZ63X1L3eFz,audio_features,spotify:track:2qkNnJvQvhLiZ63X1L3eFz,0.206
8990,0.426,https://api.spotify.com/v1/audio-analysis/2PMLdLt5QeOuOgxfAvx1in,10,0.517,187378,0.875,False,2PMLdLt5QeOuOgxfAvx1in,0.0,0,0.209,-3.997,1,Sofazinho - Ao Vivo,61,2018-09-14,0.106,163.958,4,https://api.spotify.com/v1/tracks/2PMLdLt5QeOuOgxfAvx1in,audio_features,spotify:track:2PMLdLt5QeOuOgxfAvx1in,0.672
8991,0.664,https://api.spotify.com/v1/audio-analysis/2YJAIDwnezLX52s3ZBPyC7,7,0.577,178904,0.555,False,2YJAIDwnezLX52s3ZBPyC7,1.04e-06,9,0.601,-7.254,1,Cidade Vizinha,56,2018-09-21,0.0273,94.905,4,https://api.spotify.com/v1/tracks/2YJAIDwnezLX52s3ZBPyC7,audio_features,spotify:track:2YJAIDwnezLX52s3ZBPyC7,0.293
8992,0.0675,https://api.spotify.com/v1/audio-analysis/7uU04pPMnKELpv8mIJ3yLa,5,0.837,170000,0.881,False,7uU04pPMnKELpv8mIJ3yLa,0.0,5,0.728,-2.98,1,Zé da Recaída - Ao Vivo,62,2018-10-26,0.0369,134.974,4,https://api.spotify.com/v1/tracks/7uU04pPMnKELpv8mIJ3yLa,audio_features,spotify:track:7uU04pPMnKELpv8mIJ3yLa,0.756
8993,0.463,https://api.spotify.com/v1/audio-analysis/4Eco98ezksfnQzVNJCjg9j,6,0.712,164809,0.548,False,4Eco98ezksfnQzVNJCjg9j,0.0,8,0.13,-5.487,0,Juramento do Dedinho,53,2018-04-27,0.0568,143.912,3,https://api.spotify.com/v1/tracks/4Eco98ezksfnQzVNJCjg9j,audio_features,spotify:track:4Eco98ezksfnQzVNJCjg9j,0.659
8994,0.277,https://api.spotify.com/v1/audio-analysis/0XEJ7eph2IWFYZc73Jm3n2,20,0.613,161404,0.794,False,0XEJ7eph2IWFYZc73Jm3n2,0.0,10,0.173,-4.518,1,Infarto,66,2018-11-05,0.0347,124.743,4,https://api.spotify.com/v1/tracks/0XEJ7eph2IWFYZc73Jm3n2,audio_features,spotify:track:0XEJ7eph2IWFYZc73Jm3n2,0.602
8995,0.112,https://api.spotify.com/v1/audio-analysis/0E5S49GCejjIo9Bjmo5Q4z,13,0.559,162751,0.844,False,0E5S49GCejjIo9Bjmo5Q4z,0.0,0,0.935,-3.685,1,Sem Sal - Ao Vivo,1,2018-10-26,0.124,139.385,4,https://api.spotify.com/v1/tracks/0E5S49GCejjIo9Bjmo5Q4z,audio_features,spotify:track:0E5S49GCejjIo9Bjmo5Q4z,0.823
8997,0.543,https://api.spotify.com/v1/audio-analysis/5Vw6ZLNB6Ko7VZM6vmNIbr,10,0.551,164956,0.808,False,5Vw6ZLNB6Ko7VZM6vmNIbr,0.0,10,0.742,-3.367,1,O Alvo (feat. Henrique & Juliano) - Ao Vivo,63,2017-12-01,0.0494,126.821,4,https://api.spotify.com/v1/tracks/5Vw6ZLNB6Ko7VZM6vmNIbr,audio_features,spotify:track:5Vw6ZLNB6Ko7VZM6vmNIbr,0.505
8998,0.375,https://api.spotify.com/v1/audio-analysis/4lEw9Id7kLDSJ6KRdaenM9,17,0.676,179100,0.888,False,4lEw9Id7kLDSJ6KRdaenM9,0.0,10,0.231,-3.658,1,Espaçosa Demais - Ao Vivo,69,2018-09-20,0.0783,160.034,4,https://api.spotify.com/v1/tracks/4lEw9Id7kLDSJ6KRdaenM9,audio_features,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,0.711
8999,0.476,https://api.spotify.com/v1/audio-analysis/3QkKCTSHnJlUag0GG9F1cN,6,0.604,194240,0.726,False,3QkKCTSHnJlUag0GG9F1cN,0.0,7,0.905,-8.577,0,Maturidade (feat. Matheus & Kauan),59,2018-11-14,0.0494,148.007,4,https://api.spotify.com/v1/tracks/3QkKCTSHnJlUag0GG9F1cN,audio_features,spotify:track:3QkKCTSHnJlUag0GG9F1cN,0.782
9000,0.357,https://api.spotify.com/v1/audio-analysis/2U94QDSo9N4e1iXrjo7KAB,9,0.676,177381,0.644,False,2U94QDSo9N4e1iXrjo7KAB,0.0,9,0.845,-5.468,1,Terra Sem CEP - Ao Vivo,61,2018-02-23,0.0575,139.07,5,https://api.spotify.com/v1/tracks/2U94QDSo9N4e1iXrjo7KAB,audio_features,spotify:track:2U94QDSo9N4e1iXrjo7KAB,0.648
9002,0.216,https://api.spotify.com/v1/audio-analysis/0RBOFW5424gCCCZrgECbt6,16,0.544,172655,0.903,False,0RBOFW5424gCCCZrgECbt6,0.0,11,0.117,-4.11,0,Romance Com Safadeza,60,2018-04-13,0.0693,155.97,4,https://api.spotify.com/v1/tracks/0RBOFW5424gCCCZrgECbt6,audio_features,spotify:track:0RBOFW5424gCCCZrgECbt6,0.765
